Date,Forecast,Lower_Bound,Upper_Bound
2013-05-20,29.859451993547616,11.117468771873442,48.25392121690332
2013-05-21,29.885116214997918,10.996654669254793,47.472389973051264
2013-05-22,31.281854553505795,14.38128554731214,49.690792640910985
2013-05-23,36.09021054838084,16.9539737311124,53.128035512507125
2013-05-24,40.85599180438008,22.155243017163052,58.984466559793034
2013-05-25,38.86913230776835,19.834371278359434,58.40671745449797
2013-05-26,34.92985354941705,16.246176181261013,52.41371764366756
2013-05-27,32.899336918228805,15.287816278429123,50.995466699548466
2013-05-28,32.87141248702857,13.437548245118158,49.8027358242991
2013-05-29,34.159619643939756,15.357567922622309,51.81537912645468
2013-05-30,38.80361272211434,19.63837399677923,57.034481751649736
2013-05-31,43.349880800586334,24.08909629179281,62.04017495067113
2013-06-01,41.090641405412505,23.272708253405007,59.77095681744391
2013-06-02,36.82998654782183,17.96684834225701,56.46556246836431
2013-06-03,34.43449304519663,15.15529659441239,52.87179388817955
2013-06-04,34.00480311718378,15.676598914322012,51.1006421246854
2013-06-05,34.862532958582825,15.53766054273685,53.27054511155223
2013-06-06,39.05648603232951,21.148552419974305,60.377211410442996
2013-06-07,43.14314508456585,24.855450143345724,61.220109179907176
2013-06-08,40.42530856996801,22.720748548311477,57.75693090728253
2013-06-09,35.71795684188908,17.86615211862073,53.99247355299549
2013-06-10,32.89856774732656,16.239391281770853,51.370443668362235
2013-06-11,32.078395866230764,14.554277303493414,50.47699300555979
2013-06-12,32.58908167016389,15.310994733743675,49.4495722370193
2013-06-13,36.4885759918166,18.96616068536695,55.829745174822484
2013-06-14,40.341362280227855,23.205501579908262,58.282669943476314
2013-06-15,37.45685037747868,19.58513456355024,55.69532767823239
2013-06-16,32.65503455507191,13.708942640878906,49.74846094635142
2013-06-17,29.816641942348856,12.254908663469255,49.290750971316946
2013-06-18,29.05429099164229,9.981662080819941,46.73911476774332
2013-06-19,29.69903041733324,11.987333507689723,46.74540998465795
2013-06-20,33.80624672418908,14.904629904853415,50.02034013909658
2013-06-21,37.93592409432425,18.146565070526805,56.04250482505451
2013-06-22,35.39113007327439,17.24466111210204,54.38517174151755
2013-06-23,30.983817962186187,12.13776858832762,49.68697569990051
2013-06-24,28.585168695722402,10.684130036808087,47.46436081840855
2013-06-25,28.296987060823014,10.118974822984992,46.44892058959702
2013-06-26,29.438516568373338,10.631455554910177,47.51636259172115
2013-06-27,34.052653857050466,16.848072532782147,52.48349357418663
2013-06-28,38.68653814270593,20.32965275305701,56.9682175729913
2013-06-29,36.63038019919815,18.463481548218148,55.82773533912511
2013-06-30,32.6836123411713,13.518656407958689,50.23473151029763
2013-07-01,30.705572503369257,12.776344415527209,48.80040006500963
2013-07-02,30.78722766102251,12.697668711013621,48.93724246511275
2013-07-03,32.23829161081362,14.872822912379846,51.931060608224364
2013-07-04,37.093709294238366,18.5621586010399,55.850041898622834
2013-07-05,41.89447532460903,22.711666003407853,60.65199567104389
2013-07-06,39.926644437282576,20.978325968236863,58.79033691134918
2013-07-07,35.98760982336292,19.189447905433802,52.95595629685179
2013-07-08,33.93685840563071,16.087224873672255,52.16406862981414
2013-07-09,33.86770581892142,15.135968078628242,53.602013756115376
2013-07-10,35.09436526613278,16.552917023758532,52.368616425720994
2013-07-11,39.65832334202563,21.836043561155893,58.44181159608773
2013-07-12,44.10899297913879,25.218727439650394,61.125267940471595
2013-07-13,41.74250541682454,22.76500005872344,61.14321813051824
2013-07-14,37.36772281729626,18.449838103163593,56.39806954101012
2013-07-15,34.85668761707385,16.34119000279829,55.00813658975213
2013-07-16,34.31601957204229,14.133005604118557,53.1108717402268
2013-07-17,35.07362383892892,16.724298845265423,53.71420248349217
2013-07-18,39.184692981045615,21.173640650153953,58.082445690413856
2013-07-19,43.211983363932205,26.01209340357856,61.37335302243694
2013-07-20,40.464238220755014,22.567426472986636,59.11395490904049
2013-07-21,35.761849252388714,16.462266865704677,54.975013842628115
2013-07-22,32.98698265279467,15.258644330054084,51.85151070885701
2013-07-23,32.25468958704974,14.099493072832557,50.336996264910866
2013-07-24,32.89937255536479,15.022799299746957,50.42546058548108
2013-07-25,36.98059740685576,20.005271863475464,54.92854639737407
2013-07-26,41.06323693277748,23.02007665009505,59.687973161093375
2013-07-27,38.45582220846481,20.72668298433997,58.73188581246403
2013-07-28,33.97619576055144,15.735454331688892,52.608681278500804
2013-07-29,31.501692896090095,13.651410786806265,50.09525137572208
2013-07-30,31.140369904736712,12.046001013531846,50.59545525471358
2013-07-31,32.21764749766146,13.273476956397474,49.903248267760056
2013-08-01,36.7823545425721,19.167897025727203,55.96727155029348
2013-08-02,41.3871517573864,22.725905177337786,59.31481753213646
2013-08-03,39.32720392992594,21.45673375489068,57.41301800094373
2013-08-04,35.40618598139947,17.679069928041272,54.90313412826007
2013-08-05,33.48683954904722,14.911366420976229,51.5929881958093
2013-08-06,33.66258850323819,15.74029695069867,52.35653707313063
2013-08-07,35.24457113119685,17.139149265828653,53.551923851092035
2013-08-08,40.26806334497152,21.647843056374874,59.688282151761825
2013-08-09,45.27326216174241,26.83542753530703,65.00513303133103
2013-08-10,43.54428812901911,25.49873787302707,62.522517700330866
2013-08-11,39.87548296423621,21.485804314999495,58.28731965174804
2013-08-12,38.122211102159596,20.44656639658514,56.80063438083453
2013-08-13,38.37266690055826,20.290376881277663,55.56764311325023
2013-08-14,39.93504006122684,21.33740062616762,58.96146013160133
2013-08-15,44.84401008985137,26.473767773925008,62.93844631917904
2013-08-16,49.64153724618933,31.484550702050164,67.54339451005012
2013-08-17,47.615808652943144,30.253147899263617,67.20302014897831
2013-08-18,43.56741760443815,25.362524052220706,61.434273705576324
2013-08-19,41.35998828873548,22.166611987790954,59.097245670229384
2013-08-20,41.091752816188524,23.833419021446506,59.68552594069
2013-08-21,42.082439736417754,23.58713393720305,60.377940565250064
2013-08-22,46.379452801282675,28.072032960210436,64.15048533733884
2013-08-23,50.53831640354212,31.51528775313272,68.46999389206691
2013-08-24,47.86125616253058,29.704757219421897,65.6377102264518
2013-08-25,43.16300302344676,24.933986835561832,61.39908078716523
2013-08-26,40.32104364134165,22.1898808816313,58.95129589960204
2013-08-27,39.44683443129609,20.29345133414096,57.94260241307255
2013-08-28,39.87234859257931,20.076138083492264,57.502608414558495
2013-08-29,43.655944316164835,25.803061866090832,61.897175188040976
2013-08-30,47.362539155202064,28.598414206663865,66.12841951037785
2013-08-31,44.30196638129756,24.292908784241707,63.47760741096429
2013-09-01,39.29460770595134,20.379735715045854,57.59185766144462
2013-09-02,36.22152956187084,18.448806386006904,56.61374132732906
2013-09-03,35.19564311205295,16.260242444763804,51.448440209447064
2013-09-04,35.54825832372279,18.269628061895318,54.82735600096992
2013-09-05,39.33501957865092,21.478366295330275,57.50267715388698
2013-09-06,43.11620531719733,23.148819308763077,61.586537585747074
2013-09-07,40.195263403644304,20.360509396591972,58.48193810975668
2013-09-08,35.38467088416147,16.602435609329184,53.52942268005312
2013-09-09,32.556338296113395,13.976318462967395,50.82248853962564
2013-09-10,31.813070463139724,14.125154790414587,50.156704767681674
2013-09-11,32.47544499393324,14.092062454488156,48.91420616463442
2013-09-12,36.58808613326661,20.11862410828433,53.89684444909918
2013-09-13,40.700306346657555,22.539595549360325,57.65557608208545
2013-09-14,38.10497709383407,20.6116830450043,56.45090249020998
2013-09-15,33.60470748657766,17.112246661438725,52.29669702734496
2013-09-16,31.062541537842108,12.700329958292564,49.95147048523043
2013-09-17,30.573677293334672,12.944141181130737,48.252202218402616
2013-09-18,31.452561457030892,12.271515525210454,49.83161598502153
2013-09-19,35.73933088517134,18.229349469587145,53.536047083585736
2013-09-20,39.98056844955973,21.398613684995194,58.16812410993194
2013-09-21,37.46823150978642,18.86367238628692,57.158471298348246
2013-09-22,33.005830138403695,14.590322077199662,50.879417479152714
2013-09-23,30.45906602381119,10.725811731462597,48.445260600151244
2013-09-24,29.927437283410192,11.049140796330988,46.16353697286352
2013-09-25,30.73116642725357,10.781878003022397,49.76815659337547
2013-09-26,34.917428048743226,16.514490608930135,52.63039606243013
2013-09-27,39.040850367587055,21.260125450936382,56.3483001819657
2013-09-28,36.40215670884129,18.337485188505365,53.514156237977176
2013-09-29,31.81403291631384,12.770831079568381,50.00821818445252
2013-09-30,29.151441193051156,12.817418159000416,48.165031581383175
2013-10-01,28.522895636120385,9.765662637315435,47.179998179110555
2013-10-02,29.257066888767067,11.832836061102308,47.6287927676238
2013-10-03,33.4087025243273,13.519057943357739,51.08041354741476
2013-10-04,37.538846879916534,19.47241241684062,56.02717276454817
2013-10-05,34.95323528697788,16.874391542801536,53.1049795843755
2013-10-06,30.467956565184966,13.098528737049692,48.365062044874826
2013-10-07,27.959610910714513,10.046729831804347,47.10969224246905
2013-10-08,27.53648365152822,9.991221545298162,45.1652388346099
2013-10-09,28.525105908764274,11.391254825229193,46.2053156725249
2013-10-10,32.976190689127215,16.020956116992558,51.121453125936874
2013-10-11,37.44492826919168,19.48173093391717,56.54768763078544
2013-10-12,35.2295141807958,17.440222567930086,53.012642970386736
2013-10-13,31.1370002849804,13.517861915847503,49.62489816418679
2013-10-14,29.033691035234604,9.644134311406381,47.66159560945162
2013-10-15,29.016598860665287,11.189867336154025,49.2540013797756
2013-10-16,30.400321836781746,11.444142254316528,48.70718113935032
2013-10-17,35.223323191020604,17.03143556295702,53.16210154841091
2013-10-18,40.02858667496721,20.97384555437585,58.903396464813206
2013-10-19,38.10251071346702,20.334603147922003,57.2422946146982
2013-10-20,34.24112114767293,16.954426029075314,51.73395397205684
2013-10-21,32.300814038570195,14.504650371735,51.55526901333522
2013-10-22,32.370132171770855,12.828318715010111,49.78887573944941
2013-10-23,33.756928784189064,15.631622336847817,51.213919532873646
2013-10-24,38.49488933811517,20.544702314484457,57.490174433068795
2013-10-25,43.124377834137746,25.49145739155249,62.14931752178721
2013-10-26,40.93146443736411,23.190900974464608,59.21632403831845
2013-10-27,36.714209686791946,18.37520347239315,54.647927634604876
2013-10-28,34.333413935443744,15.683795915940301,54.57520411243857
2013-10-29,33.88433466070757,14.220374096913716,52.38972082227734
2013-10-30,34.68372602180965,15.44318598464462,52.64868426438683
2013-10-31,38.77617418847459,20.027115729291918,57.03517690644507
2013-11-01,42.71469940763365,24.678812187622363,59.58202954059676
2013-11-02,39.799487716492244,22.461924359104838,58.95521071839428
2013-11-03,34.84383520056709,16.37042241534823,53.168956474779066
2013-11-04,31.724522359019534,11.635772060894295,49.95989435268123
2013-11-05,30.55313117370699,13.728535543600143,48.148371437879156
2013-11-06,30.662669982608644,11.810055976618607,49.04809221584033
2013-11-07,34.1134908753075,16.625715926891406,52.912667795164325
2013-11-08,37.47348192906331,20.334537600768215,56.799052482134606
2013-11-09,34.05640838791197,15.971972421835885,51.18578255450588
2013-11-10,28.687496406064202,10.191613251321247,47.96338706941924
2013-11-11,25.25348687008637,8.906499878145947,43.15863876855043
2013-11-12,23.87368079824664,4.637496459398366,42.57313858378148
2013-11-13,23.886349019593446,5.837594733043925,43.868238958869526
2013-11-14,27.354496938280768,8.984704867448361,47.052242935254675
2013-11-15,30.84597110364897,13.018498219866938,50.18480715464412
2013-11-16,27.67178427958948,9.033607509472194,46.52526803818884
2013-11-17,22.651753340116333,4.480399601797821,39.85957281335157
2013-11-18,19.664676304386667,1.4850967895745821,36.58252613518666
2013-11-19,18.819566931930026,-0.13643448883030396,37.71872574822299
2013-11-20,19.442314710936603,0.4174703012439961,38.24862225632464
2013-11-21,23.58175451595943,5.457974623530166,42.01112651002682
2013-11-22,27.79012464687402,9.233878299285742,47.26401430326467
2013-11-23,25.361780674340686,6.519088877377465,42.49427143429206
2013-11-24,21.09924914615,2.4222049680413176,38.64527033617229
2013-11-25,18.863836473422257,0.7664225820661806,37.62545028815888
2013-11-26,18.747300003510134,0.6425720562426709,37.68616423200113
2013-11-27,20.05893759197324,1.772821534487561,37.89677521650364
2013-11-28,24.83206863864797,7.332309303272113,42.134443489178366
2013-11-29,29.60487450585392,10.531377045177317,47.578820708220086
2013-11-30,27.659455761685575,8.217994130954018,47.14019967653737
2013-12-01,23.78818140210772,6.169379671322401,42.686466622166
2013-12-02,21.84453779078626,2.902895458424657,40.30846915838213
2013-12-03,21.914978266589785,4.897932189689771,40.30519412189618
2013-12-04,23.3061253558022,4.426508793888788,41.80881858889031
2013-12-05,28.05129597198039,9.78632238433136,45.06782762104333
2013-12-06,32.69131679472398,13.715277389832877,51.09340011081069
2013-12-07,30.513488407773092,13.150671598891917,48.61963180442633
2013-12-08,26.317776311344677,7.654009540230875,44.735756700500474
2013-12-09,23.967441238865067,4.4087909227296045,41.7704419701156
2013-12-10,23.56061601158818,4.540118120597978,42.159145246611715
2013-12-11,24.417188559572832,6.448205916805877,43.04111021410924
2013-12-12,28.584970372135395,10.098685423213572,46.31271108273412
2013-12-13,32.62012738475623,13.63948767604395,50.67539704498933
2013-12-14,29.82574235853843,12.422796102550986,49.35551691820885
2013-12-15,25.017597709576183,6.120079769740917,42.465910832605864
2013-12-16,22.074402127779944,2.1534730595759335,39.95032770416133
2013-12-17,21.108978893891564,1.838430088596566,40.21725274943676
2013-12-18,21.454785674000306,3.1229062099431366,39.94109194979271
2013-12-19,25.17175440654176,7.592049849596467,43.32041545717076
2013-12-20,28.82643659227048,8.792422421592915,46.36820783161081
2013-12-21,25.730330080327988,6.1316097903305735,44.73398563415193
2013-12-22,20.705481898232097,2.664744641190203,38.67132530728741
2013-12-23,17.63459446962208,-0.4463325784209852,37.25074666579865
2013-12-24,16.632155455046636,-2.3404480264953595,33.85528285009282
